auction_action,auction_state,authoritative_event_ids,authoritative_event_types,balance_state,directional_alignment,displaced_signal_actions,displaced_signal_ids,displaced_trade_actions,downstream_contract_version,downstream_signal_state,downstream_trade_action,exit_pressure,generated_signal_transitions,index,management_posture,management_reason_code,permission_results,persisted_signal_action,selected_candidate_id,selected_opportunity_key,setup_reference_price,should_exit_signal,signal_action,signal_stage,signal_status,signal_status_reason,snapshot_time,symbol,target_expansion_allowed,trail_mode
"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:TCS:2026-07-31:001:DOWN:093000:DIRECTIONAL_REVERSAL_CONFIRMED:094200"", ""DIR:TCS:2026-07-31:001:DOWN:093000:DIRECTIONAL_COMPLETED:094200"", ""DIR:TCS:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_STARTED:094200""]","[""DIRECTIONAL_REVERSAL_CONFIRMED"", ""DIRECTIONAL_COMPLETED"", ""DIRECTIONAL_REVERSAL_LEG_STARTED""]",NONE,,[],[],[],,,,,[],139,,,"[""REVERSAL:WAIT""]",,,,,,NO_ACTION,,,,2026-07-31T09:42:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],140,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:42:00+05:30,TORNTPHARM,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],141,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,BHEL,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],142,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,CHOLAFIN,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],143,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,COFORGE,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],144,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,DIVISLAB,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],145,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],146,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],147,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,GLENMARK,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],148,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,INDUSTOWER,,
NO_EVENT,NONE,[],[],FORMING,,[],[],[],,,,,[],149,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,KALYANKJIL,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],150,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,MANAPPURAM,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],151,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,PERSISTENT,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],152,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],153,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],154,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:45:00+05:30,TORNTPHARM,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:094800""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],155,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,BHEL,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],156,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,CHOLAFIN,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],157,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,COFORGE,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],158,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,DIVISLAB,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:EXIDEIND:2026-07-31:001:UP:093300:DIRECTIONAL_MATURED:094800""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],159,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],160,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],161,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,GLENMARK,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_STARTED:094800""]","[""DIRECTIONAL_STARTED""]",NONE,,[],[],[],,,,,[],162,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,INDUSTOWER,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:DIRECTIONAL_STARTED:094800""]","[""DIRECTIONAL_STARTED""]",FORMING,,[],[],[],,,,,[],163,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,KALYANKJIL,,
"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:MANAPPURAM:2026-07-31:001:UP:093300:DIRECTIONAL_REVERSAL_CONFIRMED:094800"", ""DIR:MANAPPURAM:2026-07-31:001:UP:093300:DIRECTIONAL_COMPLETED:094800"", ""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_REVERSAL_LEG_STARTED:094800""]","[""DIRECTIONAL_REVERSAL_CONFIRMED"", ""DIRECTIONAL_COMPLETED"", ""DIRECTIONAL_REVERSAL_LEG_STARTED""]",NONE,,[],[],[],,,,,[],164,,,"[""REVERSAL:WAIT""]",,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,MANAPPURAM,,
"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:PERSISTENT:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_FAILED:094800"", ""DIR:PERSISTENT:2026-07-31:002:UP:094200:DIRECTIONAL_COMPLETED:094800""]","[""DIRECTIONAL_REVERSAL_LEG_FAILED"", ""DIRECTIONAL_COMPLETED""]",NONE,,[],[],[],,,,,[],165,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,PERSISTENT,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],166,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],167,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],168,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:48:00+05:30,TORNTPHARM,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:BHEL:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:095100""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],169,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,BHEL,,
DIRECTIONAL_REACCELERATION_CONFIRMED,DIRECTIONAL,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:DIRECTIONAL_REACCELERATION_CONFIRMED:095100""]","[""DIRECTIONAL_REACCELERATION_CONFIRMED""]",NONE,,[],[],[],,,,,[],170,,,"[""REACCELERATION:PERMIT""]",,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,CHOLAFIN,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:COFORGE:2026-07-31:001:UP:093900:DIRECTIONAL_MATURED:095100""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],171,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,COFORGE,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],172,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,DIVISLAB,,
DIRECTIONAL_COMPLETED,COMPLETED,"[""DIR:EXIDEIND:2026-07-31:001:UP:093300:DIRECTIONAL_COMPLETED:095100""]","[""DIRECTIONAL_COMPLETED""]",NONE,,[],[],[],,,,,[],173,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],174,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],175,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,GLENMARK,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_MATURED:095100""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],176,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,INDUSTOWER,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],177,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,KALYANKJIL,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],178,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,MANAPPURAM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],179,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,PERSISTENT,,
"BALANCE_FORMING_STARTED,DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_FORMING_STARTED:095100"", ""DIR:POWERINDIA:2026-07-31:001:UP:093000:DIRECTIONAL_REVERSAL_CONFIRMED:095100"", ""DIR:POWERINDIA:2026-07-31:001:UP:093000:DIRECTIONAL_COMPLETED:095100"", ""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_REVERSAL_LEG_STARTED:095100""]","[""BALANCE_FORMING_STARTED"", ""DIRECTIONAL_REVERSAL_CONFIRMED"", ""DIRECTIONAL_COMPLETED"", ""DIRECTIONAL_REVERSAL_LEG_STARTED""]",FORMING,,[],[],[],,,,,[],180,,,"[""REVERSAL:WAIT""]",,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],181,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,TCS,,
BALANCE_FORMING_STARTED,DIRECTIONAL,"[""BAL:TORNTPHARM:2026-07-31:001:NEUTRAL:095100:BALANCE_FORMING_STARTED:095100""]","[""BALANCE_FORMING_STARTED""]",FORMING,,[],[],[],,,,,[],182,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:51:00+05:30,TORNTPHARM,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],183,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,BHEL,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],184,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,CHOLAFIN,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:COFORGE:2026-07-31:001:UP:093900:REVERSAL_WATCH_STARTED:095400""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],185,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,COFORGE,,
BALANCE_PROBABLE,DIRECTIONAL,"[""BAL:DIVISLAB:2026-07-31:001:NEUTRAL:094200:BALANCE_PROBABLE:095400""]","[""BALANCE_PROBABLE""]",PROBABLE,,[],[],[],,,,,[],186,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,DIVISLAB,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],187,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],188,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],189,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,GLENMARK,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:REVERSAL_WATCH_STARTED:095400""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],190,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,INDUSTOWER,,
"BALANCE_COMPLETED,DIRECTIONAL_MATURED",MATURE,"[""BAL:KALYANKJIL:2026-07-31:001:NEUTRAL:094200:BALANCE_COMPLETED:095400"", ""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:DIRECTIONAL_MATURED:095400""]","[""BALANCE_COMPLETED"", ""DIRECTIONAL_MATURED""]",COMPLETED,,[],[],[],,,,,[],191,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,KALYANKJIL,,
"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_REVERSAL_LEG_FAILED:095400"", ""DIR:MANAPPURAM:2026-07-31:002:DOWN:094800:DIRECTIONAL_COMPLETED:095400""]","[""DIRECTIONAL_REVERSAL_LEG_FAILED"", ""DIRECTIONAL_COMPLETED""]",NONE,,[],[],[],,,,,[],192,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,MANAPPURAM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],193,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,PERSISTENT,,
NO_EVENT,REVERSAL_LEG,[],[],FORMING,,[],[],[],,,,,[],194,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],195,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],196,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:54:00+05:30,TORNTPHARM,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],197,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,BHEL,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],198,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,CHOLAFIN,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],199,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,COFORGE,,
NO_EVENT,DIRECTIONAL,[],[],PROBABLE,,[],[],[],,,,,[],200,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,DIVISLAB,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:EXIDEIND:2026-07-31:002:DOWN:095700:DIRECTIONAL_STARTED:095700""]","[""DIRECTIONAL_STARTED""]",NONE,,[],[],[],,,,,[],201,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],202,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],203,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,GLENMARK,,
"DIRECTIONAL_REVERSAL_CONFIRMED,DIRECTIONAL_COMPLETED,DIRECTIONAL_REVERSAL_LEG_STARTED",REVERSAL_LEG,"[""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_REVERSAL_CONFIRMED:095700"", ""DIR:INDUSTOWER:2026-07-31:001:DOWN:094800:DIRECTIONAL_COMPLETED:095700"", ""DIR:INDUSTOWER:2026-07-31:002:UP:095700:DIRECTIONAL_REVERSAL_LEG_STARTED:095700""]","[""DIRECTIONAL_REVERSAL_CONFIRMED"", ""DIRECTIONAL_COMPLETED"", ""DIRECTIONAL_REVERSAL_LEG_STARTED""]",NONE,,[],[],[],,,,,[],204,,,"[""REVERSAL:WAIT""]",,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,INDUSTOWER,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:KALYANKJIL:2026-07-31:001:DOWN:094800:REVERSAL_WATCH_STARTED:095700""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],205,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,KALYANKJIL,,
BALANCE_FORMING_STARTED,NONE,"[""BAL:MANAPPURAM:2026-07-31:001:NEUTRAL:095700:BALANCE_FORMING_STARTED:095700""]","[""BALANCE_FORMING_STARTED""]",FORMING,,[],[],[],,,,,[],206,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,MANAPPURAM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],207,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,PERSISTENT,,
"DIRECTIONAL_REVERSAL_LEG_FAILED,DIRECTIONAL_COMPLETED",COMPLETED,"[""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_REVERSAL_LEG_FAILED:095700"", ""DIR:POWERINDIA:2026-07-31:002:DOWN:095100:DIRECTIONAL_COMPLETED:095700""]","[""DIRECTIONAL_REVERSAL_LEG_FAILED"", ""DIRECTIONAL_COMPLETED""]",FORMING,,[],[],[],,,,,[],208,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],209,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],210,,,[],,,,,,NO_ACTION,,,,2026-07-31T09:57:00+05:30,TORNTPHARM,,
DIRECTIONAL_TREND_RESTORED,DIRECTIONAL,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_TREND_RESTORED:100000""]","[""DIRECTIONAL_TREND_RESTORED""]",NONE,,[],[],[],,,,,[],211,,,"[""CONTINUATION:PERMIT""]",,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,BHEL,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100000""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],212,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,CHOLAFIN,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],213,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,COFORGE,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:DIVISLAB:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100000""]","[""DIRECTIONAL_MATURED""]",PROBABLE,,[],[],[],,,,,[],214,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,DIVISLAB,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:EXIDEIND:2026-07-31:002:DOWN:095700:DIRECTIONAL_MATURED:100000""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],215,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,EXIDEIND,,
BALANCE_FORMING_STARTED,NONE,"[""BAL:FORCEMOT:2026-07-31:001:NEUTRAL:100000:BALANCE_FORMING_STARTED:100000""]","[""BALANCE_FORMING_STARTED""]",FORMING,,[],[],[],,,,,[],216,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],217,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,GLENMARK,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],218,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,INDUSTOWER,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],219,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,KALYANKJIL,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:MANAPPURAM:2026-07-31:003:UP:100000:DIRECTIONAL_STARTED:100000""]","[""DIRECTIONAL_STARTED""]",FORMING,,[],[],[],,,,,[],220,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,MANAPPURAM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],221,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,PERSISTENT,,
NO_EVENT,NONE,[],[],FORMING,,[],[],[],,,,,[],222,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,POWERINDIA,,
NO_EVENT,REVERSAL_LEG,[],[],NONE,,[],[],[],,,,,[],223,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],224,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:00:00+05:30,TORNTPHARM,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:BHEL:2026-07-31:001:UP:093000:DIRECTIONAL_MATURED:100300""]","[""DIRECTIONAL_MATURED""]",NONE,,[],[],[],,,,,[],225,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,BHEL,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:CHOLAFIN:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:100300""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],226,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,CHOLAFIN,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],227,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,COFORGE,,
"BALANCE_LOCKED,REVERSAL_WATCH_STARTED",REVERSAL_WATCH,"[""BAL:DIVISLAB:2026-07-31:001:NEUTRAL:094200:BALANCE_LOCKED:100300"", ""DIR:DIVISLAB:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:100300""]","[""BALANCE_LOCKED"", ""REVERSAL_WATCH_STARTED""]",LOCKED,,[],[],[],,,,,[],228,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,DIVISLAB,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:EXIDEIND:2026-07-31:002:DOWN:095700:REVERSAL_WATCH_STARTED:100300""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],229,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],FORMING,,[],[],[],,,,,[],230,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,FORCEMOT,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],231,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,GLENMARK,,
DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,DIRECTIONAL,"[""DIR:INDUSTOWER:2026-07-31:002:UP:095700:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:100300""]","[""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED""]",NONE,,[],[],[],,,,,[],232,,,"[""REVERSAL:PERMIT""]",,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,INDUSTOWER,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],233,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,KALYANKJIL,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],234,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,MANAPPURAM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],235,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,PERSISTENT,,
"BALANCE_PROBABLE,DIRECTIONAL_STARTED",DIRECTIONAL,"[""BAL:POWERINDIA:2026-07-31:001:NEUTRAL:095100:BALANCE_PROBABLE:100300"", ""DIR:POWERINDIA:2026-07-31:003:UP:100300:DIRECTIONAL_STARTED:100300""]","[""BALANCE_PROBABLE"", ""DIRECTIONAL_STARTED""]",PROBABLE,,[],[],[],,,,,[],236,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,POWERINDIA,,
DIRECTIONAL_REVERSAL_LEG_ESTABLISHED,DIRECTIONAL,"[""DIR:TCS:2026-07-31:002:UP:094200:DIRECTIONAL_REVERSAL_LEG_ESTABLISHED:100300""]","[""DIRECTIONAL_REVERSAL_LEG_ESTABLISHED""]",NONE,,[],[],[],,,,,[],237,,,"[""REVERSAL:PERMIT""]",,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],FORMING,,[],[],[],,,,,[],238,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:03:00+05:30,TORNTPHARM,,
REVERSAL_WATCH_STARTED,REVERSAL_WATCH,"[""DIR:BHEL:2026-07-31:001:UP:093000:REVERSAL_WATCH_STARTED:100600""]","[""REVERSAL_WATCH_STARTED""]",NONE,,[],[],[],,,,,[],239,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:06:00+05:30,BHEL,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],240,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:06:00+05:30,CHOLAFIN,,
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],241,,,[],,,,,,NO_ACTION,,,,2026-07-31T10:06:00+05:30,COFORGE,,
